1,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,11866,M35-39
2,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,11986,M40-44
11,2013-09-22,MARATHONOASISDEMONTREAL,1KMP'TITMARATHON,544,M13+
17,2013-09-22,MARATHONOASISDEMONTREAL,1KMP'TITMARATHON,506,M13+
17,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M35-39
18,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15244,F25-29
22,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14669,F25-29
40,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13372,M30-34
46,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,16465,F50-54
46,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,F50-54
53,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15416,M30-34
56,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,12347,M25-29
61,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13625,M25-29
66,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,12815,M45-49
66,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M45-49
92,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,16195,M45-49
96,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,17741,M50-54
103,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13631,M30-34
121,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15983,M30-34
122,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14599,M25-29
125,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13141,M35-39
127,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15712,M55-59
128,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15812,F18-24
132,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,16783,F50-54
137,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15069,M35-39
140,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13813,F35-39
140,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,F35-39
145,2013-10-20,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,12079,M30-34
145,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M30-34
157,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,13176,M45-49
157,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M45-49
162,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,16643,F35-39
171,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15335,M50-54
172,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,10675,M35-39
185,2013-08-25,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,15885,F40-49
187,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,-1,M45-49
189,2013-08-25,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,14674,M50-59
189,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M55-59
193,2013-08-25,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,16337,M30-39
197,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14612,M35-39
197,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M35-39
198,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,-1,F40-44
202,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14534,M50-54
205,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,11204,M40-44
205,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M40-44
206,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14256,F50-54
206,2013-05-19,SCOTIABANKBLUENOSEMARATHON,SCOTIABANKFULLMARATHON,15724,F50-59
207,2013-05-26,OTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M40-44
210,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15216,F35-39
214,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,15295,F25-29
221,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,18548,M35-39
228,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,14267,M25-29
236,2013-09-22,MARATHONOASISDEMONTREAL,MARATHON,16161,F50-54
