2,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12800,M40-44
11,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12171,M30-34
17,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16574,M35-39
52,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,11663,M25-29
64,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13690,M35-39
66,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12739,M45-49
69,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12775,M30-34
84,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14228,F25-29
93,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12046,M50-54
96,2012-05-27,OTTAWARACEWEEKEND,MARATHON,17637,M50-54
114,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15544,M40-44
132,2012-06-17,MANITOBAMARATHON,MARATHON,-1,F50-54
140,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14879,F35-39
141,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15511,M45-49
157,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,11994,M45-49
162,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16290,F30-34
168,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16351,M40-44
170,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14269,M25-29
185,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15044,F40-44
186,2012-05-27,OTTAWARACEWEEKEND,MARATHON,13464,M35-39
189,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15108,M55-59
194,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13983,M25-29
197,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14890,M35-39
202,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15321,M50-54
207,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,-1,M40-44
207,2012-05-27,OTTAWARACEWEEKEND,MARATHON,16001,M40-44
212,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14436,M40-44
215,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15215,F45-49
222,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16959,M35-39
231,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13620,M18-24
257,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16438,F40-44
275,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13597,M60-64
282,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12778,M35-39
296,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14335,M40-44
307,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13810,M18-24
310,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,17110,F18-24
315,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13361,M25-29
319,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12486,M40-44
321,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13354,M40-44
323,2012-05-27,OTTAWARACEWEEKEND,MARATHON,11830,M30-34
331,2012-05-27,OTTAWARACEWEEKEND,MARATHON,15869,M20-24
332,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16084,F40-44
332,2012-06-17,TOURDULACBROME,CHALLENGEMARATHON,15694,F40-49
336,2012-10-14,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,21194,M45-49
343,2012-05-06,"GOODLIFETORONTOMARATHON,HALFMARATHON,AND5K",MARATHON,11902,M25-29
344,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16219,M30-34
345,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14836,F25-29
350,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13440,M35-39
357,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13738,M35-39
358,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13270,M55-59
363,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16120,F35-39
384,2012-08-26,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,9879,M40-49
384,2012-06-17,TOURDULACBROME,CHALLENGEMARATHON,9950,M40-49
384,2012-05-27,OTTAWARACEWEEKEND,MARATHON,9413,M45-49
387,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15320,M45-49
415,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12032,M45-49
421,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,17843,M45-49
421,2012-06-17,TOURDULACBROME,CHALLENGEMARATHON,16813,M50-59
423,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14290,M55-59
428,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13996,M45-49
438,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14090,F35-39
442,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12518,M50-54
442,2012-05-27,OTTAWARACEWEEKEND,MARATHON,12339,M50-54
443,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12404,M30-34
463,2012-05-27,OTTAWARACEWEEKEND,MARATHON,17870,F40-44
468,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15695,M45-49
474,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16048,M55-59
476,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14183,M55-59
476,2012-05-27,OTTAWARACEWEEKEND,MARATHON,14787,M55-59
482,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12483,M35-39
487,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13759,F45-49
489,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16809,M40-44
495,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16386,M35-39
497,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13012,F40-44
500,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14525,F35-39
515,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16185,M45-49
515,2012-08-26,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,16154,M40-49
517,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,11639,M40-44
533,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14033,M60-64
548,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12556,M18-24
551,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13347,F35-39
551,2012-05-27,OTTAWARACEWEEKEND,MARATHON,13497,F35-39
564,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12536,M25-29
577,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13795,F50-54
577,2012-08-26,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,-1,M50-59
594,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,11720,M45-49
609,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15437,M35-39
610,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14404,M35-39
610,2012-05-27,OTTAWARACEWEEKEND,MARATHON,14262,M35-39
613,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,17801,M35-39
634,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13859,M35-39
635,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15807,M50-54
642,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13989,M30-34
650,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15166,M25-29
659,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13124,M25-29
664,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15734,F30-34
665,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16369,M40-44
669,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,10450,M35-39
671,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14320,M25-29
673,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14023,M40-44
674,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15372,M40-44
699,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,10491,M18-24
705,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13424,M25-29
708,2012-10-14,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,15191,M40-44
708,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14275,M40-44
712,2012-05-27,OTTAWARACEWEEKEND,MARATHON,17752,M35-39
721,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14097,M50-54
724,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16207,M45-49
733,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14052,M18-24
736,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12370,M40-44
740,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13918,M35-39
748,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16996,M35-39
751,2012-08-26,MARATHONDESDEUXRIVESLÉVIS-QUÉBEC,MARATHON,14158,M40-49
761,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,17119,M35-39
770,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16408,M45-49
775,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13620,M25-29
776,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14923,F30-34
797,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,10054,M35-39
798,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16695,M30-34
806,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,21220,F30-34
814,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13334,M25-29
832,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12665,F35-39
841,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15653,M40-44
858,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15731,M35-39
861,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12221,M60-64
870,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16170,M18-24
874,2012-10-07,OTTAWAFALLCOLOURSMARATHONEVENTS,MARATHON,11273,F40-44
882,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,16481,M35-39
885,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,15014,M35-39
886,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,12952,M25-29
896,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14725,M30-34
903,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,13493,M30-34
918,2012-05-27,OTTAWARACEWEEKEND,MARATHON,13228,M45-49
920,2012-09-23,MARATHONOASISDEMONTREAL,MARATHON,14091,F30-34
