22,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F25-29
34,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,13874,M35-39
46,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F50-54
93,2014-08-24,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,M50-59
96,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M50-54
104,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F45-49
114,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
145,2014-10-12,OTTAWAFALLCOLOURSMARATHONEVENTS,FULLMARATHON,12710,M30-34
207,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
247,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
322,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
323,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
331,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M20-24
332,2014-08-24,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,F40-49
333,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,11385,M30-34
342,2014-10-26,NIAGARAFALLSINTERNATIONALMARATHON,MARATHON,13609,M50-59
384,2014-08-24,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,M50-59
384,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
385,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M50-54
387,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
387,2014-05-04,GOODLIFEFITNESSTORONTOMARATHON,MARATHON,13477,M45-49
410,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,13343,M25-29
420,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,18117,M40-44
442,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M55-59
463,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F45-49
476,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M55-59
482,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
486,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M30-34
531,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
549,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M50-54
551,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,11774,F35-39
589,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
606,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F35-39
610,2014-05-04,MISSISSAUGAMARATHONRACES,MARATHON,15739,M40-49
613,2014-08-24,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,M30-39
615,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M40-44
628,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F30-34
649,2014-08-24,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,M30-39
654,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
734,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
776,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,F30-34
780,2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,18316,M40-44
815,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M40-44
820,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M35-39
820,2014-05-04,GOODLIFEFITNESSTORONTOMARATHON,MARATHON,15195,M35-39
822,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M45-49
864,2014-05-25,TAMARACKOTTAWARACEWEEKEND,SCOTIABANKOTTAWAMARATHON,-1,M55-59
878,2014-06-15,MANITOBAMARATHON,MARATHON,-1,F35-39
